gene_id_Zm	OG	module_num	module_color	sink_source	hub_ranking_kME	description (maizeGDB's maizemine)
Zm00001eb335790	OG0016638	8	pink	not_associated	0.82789045	Mitochondrial glycoprotein family protein
Zm00001eb018320	OG0022302	8	pink	not_associated	0.81242175	RNA-binding family protein isoform 2
Zm00001eb413390	OG0005275	8	pink	not_associated	0.79898986	Tetratricopeptide repeat-like superfamily protein (Fragment)
Zm00001eb268910	OG0005506	8	pink	not_associated	0.79421694	RuBisCO large subunit-binding protein subunit beta
Zm00001eb378930	OG0005506	8	pink	not_associated	0.79421694	RuBisCO large subunit-binding protein subunit beta
Zm00001eb296000	OG0017620	8	pink	not_associated	0.78854617	
Zm00001eb308420	OG0014924	8	pink	not_associated	0.78847793	30S ribosomal protein 2
Zm00001eb430340	OG0015661	8	pink	not_associated	0.7761464	multiple organellar RNA editing factor 2
Zm00001eb159710	OG0014883	8	pink	not_associated	0.77107271	DEAD-box ATP-dependent RNA helicase 25
Zm00001eb291360	OG0022264	8	pink	not_associated	0.75608503	Glutamate-1-semialdehyde 2
Zm00001eb225380	OG0015621	8	pink	not_associated	0.75367233	KOW domain-containing protein
Zm00001eb264760	OG0020510	8	pink	not_associated	0.7510085	SWIB domain-containing protein
Zm00001eb159760	OG0014016	8	pink	not_associated	0.74882001	PsbP domain-containing protein
Zm00001eb358300	OG0014016	8	pink	not_associated	0.74882001	PsbP domain-containing protein
Zm00001eb150280	OG0016462	8	pink	not_associated	0.74608478	RNase III domain-containing protein
Zm00001eb052690	OG0003270	8	pink	not_associated	0.74346799	NusB domain-containing protein
Zm00001eb218200	OG0003270	8	pink	not_associated	0.74346799	NusB domain-containing protein
Zm00001eb269830	OG0013357	8	pink	not_associated	0.74231226	DEAD-box ATP-dependent RNA helicase 39
Zm00001eb416750	OG0009050	8	pink	not_associated	0.74098766	multiple organellar RNA editing factor 9
Zm00001eb235270	OG0012257	8	pink	not_associated	0.73767618	Bidirectional sugar transporter SWEET4 (Fragment)
Zm00001eb042600	OG0014140	8	pink	not_associated	0.73593418	thioredoxin-like protein CITRX
Zm00001eb181530	OG0009822	8	pink	not_associated	0.73579573	Thioredoxin-dependent peroxiredoxin
Zm00001eb243010	OG0009822	8	pink	not_associated	0.73579573	Thioredoxin-dependent peroxiredoxin
Zm00001eb270380	OG0014519	8	pink	not_associated	0.73497073	Superoxide dismutase
Zm00001eb049190	OG0006267	8	pink	not_associated	0.70495658	Post-illumination chlorophyll fluorescence increase
Zm00001eb219530	OG0006267	8	pink	not_associated	0.70495658	Post-illumination chlorophyll fluorescence increase
Zm00001eb296420	OG0020343	8	pink	not_associated	0.70236198	1-acyl-sn-glycerol-3-phosphate acyltransferase delta isoform 1
Zm00001eb051950	OG0010242	8	pink	not_associated	0.70213242	Putative thiamin biosynthesis protein
Zm00001eb051040	OG0008962	8	pink	not_associated	0.6999723	Twin-arginine translocation protein TatB-like
Zm00001eb218840	OG0008962	8	pink	not_associated	0.6999723	Sec-independent protein translocase protein TATA
Zm00001eb403780	OG0017303	8	pink	not_associated	0.69965117	NAC-A/B domain-containing protein
Zm00001eb256490	OG0014672	8	pink	not_associated	0.69914686	
Zm00001eb286730	OG0016242	8	pink	not_associated	0.69806626	ruBisCO large subunit-binding protein subunit alpha
Zm00001eb433640	OG0015790	8	pink	not_associated	0.69668765	J domain-containing protein
Zm00001eb033470	OG0021175	8	pink	not_associated	0.69289705	RNA-binding protein CP33
Zm00001eb120860	OG0008919	8	pink	not_associated	0.69195309	RNase III domain-containing protein
Zm00001eb184510	OG0007964	8	pink	not_associated	0.6906233	GrpE protein homolog
Zm00001eb246870	OG0007964	8	pink	not_associated	0.6906233	GrpE protein homolog
Zm00001eb216540	OG0013379	8	pink	not_associated	0.68976422	Peptidylprolyl isomerase
Zm00001eb098980	OG0014910	8	pink	not_associated	0.68942148	Protein PLASTID REDOX INSENSITIVE 2
Zm00001eb207370	OG0003301	8	pink	not_associated	0.68889899	Hydroxymethylbilane synthase
Zm00001eb233020	OG0003301	8	pink	not_associated	0.68889899	Hydroxymethylbilane synthase
Zm00001eb322850	OG0015369	8	pink	not_associated	0.68822151	Protein LHCP TRANSLOCATION DEFECT
Zm00001eb039630	OG0009477	8	pink	not_associated	0.68804855	31 kDa ribonucleoprotein
Zm00001eb176260	OG0009477	8	pink	not_associated	0.68804855	31 kDa ribonucleoprotein
Zm00001eb257720	OG0014685	8	pink	not_associated	0.68541187	Translation initiation factor IF-3
Zm00001eb015790	OG0016033	8	pink	not_associated	0.68471242	Fragile histidine triad isoform 1
Zm00001eb063100	OG0013804	8	pink	not_associated	0.68276698	Plastid transcriptionally active 13
Zm00001eb220820	OG0015071	8	pink	not_associated	0.67943406	thylakoid lumenal 17.4 kDa protein
Zm00001eb316420	OG0018540	8	pink	not_associated	0.67921694	Ribonuclease Z
Zm00001eb075140	OG0020220	8	pink	not_associated	0.67630503	Pentatricopeptide repeat-containing protein
Zm00001eb364480	OG0020668	8	pink	not_associated	0.67572181	Putative RNA methyltransferase pc1998
Zm00001eb406060	OG0005555	8	pink	not_associated	0.67222893	EFP domain-containing protein
Zm00001eb317050	OG0009191	8	pink	not_associated	0.67204402	
Zm00001eb127000	OG0002912	8	pink	not_associated	0.66726633	Light-induced protein 1-like
Zm00001eb138400	OG0002912	8	pink	not_associated	0.66726633	
Zm00001eb182180	OG0002912	8	pink	not_associated	0.66726633	Light-induced protein 1-like
Zm00001eb365570	OG0020672	8	pink	not_associated	0.6653871	protein PLASTID TRANSCRIPTIONALLY ACTIVE 10
Zm00001eb025350	OG0016911	8	pink	not_associated	0.66506377	Plastid transcriptionally active
Zm00001eb400470	OG0012768	8	pink	not_associated	0.66111654	
Zm00001eb051050	OG0008963	8	pink	not_associated	0.65807189	Thylakoid assembly 9
Zm00001eb218850	OG0008963	8	pink	not_associated	0.65807189	Thylakoid assembly 9
Zm00001eb174010	OG0015166	8	pink	not_associated	0.65657885	Ribosome-recycling factor
Zm00001eb260570	OG0015166	8	pink	not_associated	0.65657885	Ribosome-recycling factor
Zm00001eb147840	OG0008730	8	pink	not_associated	0.65625139	fructokinase-like 1
Zm00001eb260940	OG0011907	8	pink	not_associated	0.65608154	28 kDa ribonucleoprotein
Zm00001eb154100	OG0014853	8	pink	not_associated	0.65516295	p-loop containing nucleoside triphosphate hydrolase superfamily protein
Zm00001eb197710	OG0015927	8	pink	not_associated	0.65381553	Pentatricopeptide repeat (PPR) superfamily protein
Zm00001eb396050	OG0020385	8	pink	not_associated	0.65195704	ATP-dependent Clp protease proteolytic subunit
Zm00001eb063340	OG0017068	8	pink	not_associated	0.65055241	50S ribosomal protein L18
Zm00001eb057170	OG0019942	8	pink	not_associated	0.65012554	Protein NDH-DEPENDENT CYCLIC ELECTRON FLOW 5
Zm00001eb005830	OG0007462	8	pink	not_associated	0.64927327	#N/A
Zm00001eb028550	OG0011269	8	pink	not_associated	0.64660202	PsbP domain-containing protein 1 chloroplastic
Zm00001eb015040	OG0003288	8	pink	not_associated	0.64475093	#N/A
Zm00001eb395810	OG0003288	8	pink	not_associated	0.64475093	Adenylosuccinate lyase
Zm00001eb037050	OG0017333	8	pink	not_associated	0.64330102	Diadenosine tetraphosphate synthetase
Zm00001eb198180	OG0017333	8	pink	not_associated	0.64330102	Diadenosine tetraphosphate synthetase
Zm00001eb017180	OG0019305	8	pink	not_associated	0.64232921	50S ribosomal protein L6
Zm00001eb394520	OG0019305	8	pink	not_associated	0.64232921	50S ribosomal protein L6
Zm00001eb050040	OG0015060	8	pink	not_associated	0.64215323	fructokinase-like 2
Zm00001eb135130	OG0014706	8	pink	not_associated	0.63796797	Bifunctional nuclease 2
Zm00001eb058750	OG0015467	8	pink	not_associated	0.62383496	30S ribosomal protein S9
Zm00001eb173360	OG0003670	8	pink	not_associated	0.62310092	Chloroplast J-like domain 1
Zm00001eb261540	OG0003670	8	pink	not_associated	0.62310092	Chloroplast J-like domain 1
Zm00001eb144250	OG0022573	8	pink	not_associated	0.61944402	30S ribosomal protein S31
Zm00001eb058790	OG0017089	8	pink	not_associated	0.61809531	C-type cytochrome synthesis protein1
Zm00001eb360330	OG0014869	8	pink	not_associated	0.61491124	30S ribosomal protein S20
Zm00001eb300260	OG0008025	8	pink	not_associated	0.61466483	33 kDa ribonucleoprotein
Zm00001eb377790	OG0009755	8	pink	not_associated	0.60977107	Putative ribosome-binding factor A
Zm00001eb270470	OG0011241	8	pink	not_associated	0.6086357	single-stranded DNA-binding protein WHY1
Zm00001eb103020	OG0015336	8	pink	not_associated	0.60823235	
Zm00001eb364750	OG0005157	8	pink	not_associated	0.60550606	Glycine-rich RNA-binding protein 2
Zm00001eb323570	OG0010550	8	pink	not_associated	0.60330553	Peptide chain release factor PrfB1
Zm00001eb017700	OG0017651	8	pink	not_associated	0.60321572	Atherin
Zm00001eb193040	OG0017967	8	pink	not_associated	0.59933815	20 kDa chaperonin
Zm00001eb120920	OG0022640	8	pink	not_associated	0.59704648	RAP domain-containing protein
Zm00001eb359580	OG0016518	8	pink	not_associated	0.5956903	Phosphoglycerate mutase
Zm00001eb136900	OG0014554	8	pink	not_associated	0.59403393	REGULATOR OF FATTY-ACID COMPOSITION 3 family protein
Zm00001eb150500	OG0016466	8	pink	not_associated	0.5932224	PsbP domain-containing protein
Zm00001eb207900	OG0009347	8	pink	not_associated	0.59235292	Protein FERTILITY RESTORER RF2
Zm00001eb128020	OG0020752	8	pink	not_associated	0.59170942	ATP-dependent Clp protease proteolytic subunit
Zm00001eb195160	OG0003629	8	pink	not_associated	0.59170854	Plastid transcriptionally active 6
Zm00001eb057930	OG0015475	8	pink	not_associated	0.58837807	Glutamate [NMDA] receptor subunit epsilon-1
Zm00001eb214510	OG0015475	8	pink	not_associated	0.58837807	Glutamate [NMDA] receptor subunit epsilon-1
Zm00001eb015340	OG0011151	8	pink	not_associated	0.58591026	NF-kappa-B inhibitor-like protein 2 isoform 1
Zm00001eb285540	OG0011151	8	pink	not_associated	0.58591026	
Zm00001eb395560	OG0011151	8	pink	not_associated	0.58591026	NF-kappa-B inhibitor-like protein 2 isoform 1
Zm00001eb332450	OG0020750	8	pink	not_associated	0.58411674	Peptidyl-prolyl cis-trans isomerase
Zm00001eb344150	OG0015761	8	pink	not_associated	0.58281982	PORR domain-containing protein
Zm00001eb331750	OG0013805	8	pink	not_associated	0.58247942	Plastid transcriptionally active 2
Zm00001eb258380	OG0014690	8	pink	not_associated	0.57591977	SAP-like protein BP-73
Zm00001eb046580	OG0002282	8	pink	not_associated	0.57267024	GroEL-like chaperone
Zm00001eb222300	OG0002282	8	pink	not_associated	0.57267024	Chaperonin CPN60-2
Zm00001eb003080	OG0019200	8	pink	not_associated	0.57259284	#N/A
Zm00001eb147780	OG0016443	8	pink	not_associated	0.57037331	Alpha-1
Zm00001eb012140	OG0012744	8	pink	not_associated	0.56514613	Omp85 domain-containing protein
Zm00001eb397790	OG0012744	8	pink	not_associated	0.56514613	Omp85 domain-containing protein
Zm00001eb190770	OG0009872	8	pink	not_associated	0.56317901	Fibrous sheath-interacting protein 2 (Fragment)
Zm00001eb073250	OG0010844	8	pink	not_associated	0.56277056	Aldehyde oxygenase (deformylating)
Zm00001eb428470	OG0010844	8	pink	not_associated	0.56277056	Aldehyde oxygenase (deformylating)
Zm00001eb019030	OG0016018	8	pink	not_associated	0.5613142	DNA-repair protein
Zm00001eb245960	OG0002498	8	pink	not_associated	0.55863615	Flavonoid 3'-hydroxylase
Zm00001eb009160	OG0020420	8	pink	not_associated	0.55644363	#N/A
Zm00001eb014260	OG0001450	8	pink	not_associated	0.55594472	Myb-related protein P
Zm00001eb014280	OG0001450	8	pink	not_associated	0.55594472	Myb-related protein P
Zm00001eb014290	OG0001450	8	pink	not_associated	0.55594472	Myb-related protein P
Zm00001eb014320	OG0001450	8	pink	not_associated	0.55594472	Myb-related protein P
Zm00001eb014350	OG0001450	8	pink	not_associated	0.55594472	Myb-related protein P
Zm00001eb014370	OG0001450	8	pink	not_associated	0.55594472	Myb-related protein P
Zm00001eb014390	OG0001450	8	pink	not_associated	0.55594472	Transcription factor MYB12
Zm00001eb014420	OG0001450	8	pink	not_associated	0.55594472	Myb-related protein P
Zm00001eb014430	OG0001450	8	pink	not_associated	0.55594472	Myb-related protein P
Zm00001eb396390	OG0001450	8	pink	not_associated	0.55594472	Myb-related protein P
Zm00001eb426530	OG0015835	8	pink	not_associated	0.55404408	protein disulfide isomerase pTAC5
Zm00001eb157640	OG0004238	8	pink	not_associated	0.55150692	1
Zm00001eb109290	OG0015392	8	pink	not_associated	0.55135893	Beta-ketoacyl-[acyl-carrier-protein] synthase I
Zm00001eb327480	OG0015392	8	pink	not_associated	0.55135893	Beta-ketoacyl-[acyl-carrier-protein] synthase I
Zm00001eb348780	OG0015940	8	pink	not_associated	0.55052706	DLH domain-containing protein
Zm00001eb128720	OG0016615	8	pink	not_associated	0.54980725	DNA gyrase subunit B
Zm00001eb192090	OG0017560	8	pink	not_associated	0.54572645	Homoserine O-acetyltransferase
Zm00001eb229880	OG0010717	8	pink	not_associated	0.5440859	WD repeat-containing protein RUP2
Zm00001eb294990	OG0009654	8	pink	not_associated	0.5410168	Guanine nucleotide-binding protein subunit beta-like protein
Zm00001eb342960	OG0009654	8	pink	not_associated	0.5410168	Guanine nucleotide-binding protein subunit beta-like protein
Zm00001eb381960	OG0012801	8	pink	not_associated	0.53917	Mitochondrial glycoprotein-like
Zm00001eb332710	OG0003031	8	pink	not_associated	0.53698675	Phosphoribosyl-AMP cyclohydrolase
Zm00001eb167360	OG0020282	8	pink	not_associated	0.53689985	Mannose-6-phosphate isomerase
Zm00001eb279790	OG0015258	8	pink	not_associated	0.53427866	Dehydroascorbate reductase
Zm00001eb403420	OG0017746	8	pink	not_associated	0.53021296	ABC-type Co2 transport system
Zm00001eb039000	OG0008305	8	pink	not_associated	0.52691145	Superoxide dismutase [Cu-Zn]
Zm00001eb367450	OG0009537	8	pink	not_associated	0.52686829	30S ribosomal protein S17
Zm00001eb434460	OG0009537	8	pink	not_associated	0.52686829	30S ribosomal protein S17
Zm00001eb140160	OG0004572	8	pink	not_associated	0.52408385	Aspartate/glutamate/uridylate kinase
Zm00001eb362410	OG0004572	8	pink	not_associated	0.52408385	Aspartate/glutamate/uridylate kinase
Zm00001eb046260	OG0002489	8	pink	not_associated	0.52110739	Nucleolin 2
Zm00001eb057400	OG0011923	8	pink	not_associated	0.52001871	Strictosidine synthase
Zm00001eb356910	OG0002214	8	pink	not_associated	0.51825343	Thiamine thiazole synthase
Zm00001eb364260	OG0007292	8	pink	not_associated	0.51648995	
Zm00001eb238460	OG0020019	8	pink	not_associated	0.51645828	Chalcone-flavonone isomerase family protein
Zm00001eb291900	OG0014356	8	pink	not_associated	0.5016478	DUF1995 domain-containing protein (Fragment)
Zm00001eb077080	OG0006560	8	pink	not_associated	0.49907339	Gibberellin 2-beta-dioxygenase 8
Zm00001eb353590	OG0022744	8	pink	not_associated	0.49760611	Ribosomal RNA small subunit methyltransferase H (Fragment)
Zm00001eb267970	OG0004398	8	pink	not_associated	0.49425885	Translocase of chloroplast 159
Zm00001eb354100	OG0004398	8	pink	not_associated	0.49425885	Translocase of chloroplast 159
Zm00001eb116480	OG0016943	8	pink	not_associated	0.48679322	Pentatricopeptide repeat-containing protein
Zm00001eb100720	OG0015315	8	pink	not_associated	0.4754284	
Zm00001eb314840	OG0015315	8	pink	not_associated	0.4754284	Remorin family protein isoform 1
Zm00001eb368700	OG0011546	8	pink	not_associated	0.45873295	Nodulin-like domain-containing protein
Zm00001eb080850	OG0012579	8	pink	not_associated	0.45789979	Tyrosine--tRNA ligase
Zm00001eb362370	OG0018064	8	pink	not_associated	0.43718042	Protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB3
Zm00001eb155660	OG0011585	8	pink	not_associated	0.43514951	Bidirectional sugar transporter SWEET
Zm00001eb163860	OG0011366	8	pink	not_associated	0.42966595	Chalcone-flavonone isomerase family protein
Zm00001eb082750	OG0018986	8	pink	not_associated	0.41836966	GrpE protein homolog
Zm00001eb302360	OG0018525	8	pink	not_associated	0.39907184	
Zm00001eb361350	OG0023209	8	pink	not_associated	0.38934205	Methyltransferase-like
Zm00001eb208040	OG0006663	8	pink	not_associated	0.38389396	Protein CHLOROPLAST IMPORT APPARATUS 2
Zm00001eb232250	OG0006663	8	pink	not_associated	0.38389396	CCT domain-containing protein
Zm00001eb057150	OG0017099	8	pink	not_associated	0.38020833	YTH domain-containing protein
Zm00001eb143170	OG0014791	8	pink	not_associated	0.37417803	mitochondrial import receptor subunit TOM20-like
Zm00001eb194640	OG0001677	8	pink	not_associated	0.36521888	Auxin efflux carrier component
Zm00001eb254390	OG0001677	8	pink	not_associated	0.36521888	Auxin efflux carrier component
Zm00001eb372180	OG0001677	8	pink	not_associated	0.36521888	Auxin efflux carrier component
Zm00001eb374110	OG0011223	7	black	source	0.90355207	Ethylene-responsive transcription factor 1
Zm00001eb086700	OG0021053	7	black	source	0.88270493	HMA domain-containing protein
Zm00001eb337410	OG0006963	7	black	source	0.86068346	Transcription factor MYBS3
Zm00001eb187140	OG0005391	7	black	source	0.83851953	Putative RING zinc finger domain superfamily protein
Zm00001eb316240	OG0012065	7	black	source	0.83241262	
Zm00001eb071280	OG0012386	7	black	source	0.81217583	Serine/threonine-protein kinase HT1
Zm00001eb430600	OG0012386	7	black	source	0.81217583	Serine/threonine-protein kinase HT1
Zm00001eb003130	OG0012398	7	black	source	0.81093339	#N/A
Zm00001eb404360	OG0015685	7	black	source	0.79768773	Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-related
Zm00001eb018980	OG0005296	7	black	source	0.79489128	Cytochrome c oxidase subunit
Zm00001eb184450	OG0005296	7	black	source	0.79489128	Cytochrome c oxidase subunit
Zm00001eb258360	OG0014661	7	black	source	0.7901578	Calcium-dependent protein kinase
Zm00001eb167790	OG0009938	7	black	source	0.78491702	Aquaporin SIP
Zm00001eb042480	OG0020141	7	black	source	0.78129713	Putative transmembrane ascorbate ferrireductase 2
Zm00001eb104430	OG0012090	7	black	source	0.77121639	PRLI-interacting factor A
Zm00001eb320760	OG0012090	7	black	source	0.77121639	PRLI-interacting factor A
Zm00001eb168720	OG0011478	7	black	source	0.76605823	Transcription factor MYB105
Zm00001eb160700	OG0002383	7	black	source	0.75793638	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
Zm00001eb297400	OG0002383	7	black	source	0.75793638	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
Zm00001eb357450	OG0002383	7	black	source	0.75793638	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
